date,open,high,low,close,volume
2023-03-27,197.60726233086436,163.05811946741636,160.70535144513875,140.26053539906388,7832
2023-03-28,196.04940209156683,162.88958438709847,158.20849546571034,140.82752312496876,4214
2023-03-29,193.38356451918284,164.8173882427662,159.1096691066207,140.37998770851266,5816
2023-03-30,190.92521218075652,166.50279736419904,159.8358971963477,139.42707817559491,4095
2023-03-31,191.06644718340692,166.677020848439,158.14241884943698,140.02891476452908,9152
2023-04-01,189.19702758476507,163.9443049027184,156.39507082767418,140.78419770906717,6991
2023-04-02,187.28392607615993,164.7123633024408,157.9887192473588,141.73820551284848,4280
2023-04-03,185.404730093766,168.0554715593324,159.4682469251725,139.98592942923972,4470
2023-04-04,188.09184600885317,170.6731694870504,160.77173971992937,138.28949674331497,8861
2023-04-05,190.759526053823,169.64746208536747,161.31000569319966,142.18782296433858,8536
2023-04-06,194.8730745009584,167.05890795198778,160.3348106872828,139.84817947310333,6329
2023-04-07,194.82914553316334,167.21200178266938,162.49242151249234,138.89583039510163,2120
2023-04-08,195.7245286761039,167.02426387529974,165.22876962941777,138.94002428216987,3043
2023-04-09,197.53837025269854,164.9318638583646,166.3863339072195,137.47889510485743,5760
2023-04-10,193.2456707509453,166.0720289436464,164.12869768862708,138.880398003339,1030
2023-04-11,194.5001341642983,166.8205099504855,166.04962335107638,138.1324662769488,6376
2023-04-12,190.69027558018266,166.70054501644088,165.96509592301328,139.43430934732606,9089
2023-04-13,191.62153297599914,168.49195357789907,166.96968256249332,139.87354567347774,1372
2023-04-14,190.53988928582734,168.4926403407469,163.88351615104108,139.8861641355123,6639
2023-04-15,189.9829521175374,170.10130603914402,160.21810882190096,140.8384574059476,9354
2023-04-16,187.44386982106917,168.39101460252775,161.2834518101659,138.38490902561432,1643
2023-04-17,186.42137241885501,168.31708834185673,159.26078845716611,138.10312459574857,4311
2023-04-18,187.14637917577332,168.58410829407836,160.52632412923916,138.05323719635288,5833
2023-04-19,183.51563150270752,167.8447285804187,160.58011147308153,136.99310832455393,5580
2023-04-20,182.77893208024025,166.3356559980026,159.6026022632021,136.26797578374487,9471
2023-04-21,184.36401164429756,170.44726842999523,159.76025735446922,133.97200466826234,5433
2023-04-22,183.63344262620882,170.4112600057029,158.48995616943466,133.93650952288533,8555
2023-04-23,182.26738175910828,169.12490252220994,159.56826872107956,132.88146660107543,2120
2023-04-24,180.7855042638477,166.77163152125814,157.16600745138334,132.2898531558672,4550
2023-04-25,183.01097657069693,163.27388057337572,155.54156797603912,131.45674929580312,4430
2023-04-26,183.21853731276545,161.9196361796257,156.46897850167315,132.41287454463279,6898
2023-04-27,186.21661676741124,163.3862252934285,157.20140905247345,133.66171932487913,6323
2023-04-28,186.0962654341624,164.71417737923142,157.67212262445491,135.89802999799923,3905
2023-04-29,181.32345461542337,162.95930162153178,156.49273355276478,136.01631846887207,4484
2023-04-30,181.5090453951864,162.72330662775704,154.88373591058675,137.91945882044024,1229
2023-05-01,180.04679645691584,164.42811281049165,156.3043865506991,136.5609318728811,2929
2023-05-02,179.7608364997903,167.8905755583756,155.41276524685023,138.65874964222064,8179
2023-05-03,179.72309662960646,169.67807767543806,151.779189516393,138.85160995325654,8355
2023-05-04,179.59375497400177,167.36975140773788,151.51140875552616,139.44929567134227,2950
2023-05-05,178.61724473203873,167.58887476426503,152.00586178953088,139.05468039845408,2753
2023-05-06,178.8451568029691,167.73320627566946,150.1170114346108,139.85606820100296,5756
2023-05-07,177.01624705669823,163.54108242863427,151.96247944155303,140.58115098771475,7212
2023-05-08,177.10085740538173,161.5068874452785,151.33159263739745,139.38472402716306,9625
2023-05-09,177.42164131359073,163.49704434876972,153.50279935341896,140.2335460865243,5977
2023-05-10,178.23074817483888,160.3644547103495,154.61133565931436,141.1164945845305,8032
2023-05-11,178.54623344603144,159.89285502957213,153.7402273588358,141.36179455661792,2947
2023-05-12,179.64923567881232,161.03291704677684,155.9928197032639,140.95516824182064,6821
2023-05-13,176.76801753574853,159.7743886762213,153.57179309665293,141.11085349135467,1787
2023-05-14,173.7734198253054,159.7808006759751,153.89187524126336,140.84688901229322,1189
2023-05-15,176.5275859197088,159.576288205807,155.85574126576554,141.5696856044656,5573
2023-05-16,176.59987269713045,161.0365850813397,159.15618425634202,143.3128006744756,1442
2023-05-17,177.82282314760243,162.58692177461216,159.07940986686035,144.79725977620367,3877
2023-05-18,175.28860036480637,161.36436283293452,157.6808710595064,142.96263021570368,9184
2023-05-19,177.0056747827551,160.4672933917205,157.82991943556127,141.08244463663098,5229
2023-05-20,177.59343315319438,160.70721829837896,160.03103502989973,141.93130427940397,4865
2023-05-21,179.9650318558663,159.08000375855613,161.9985162472777,141.34878856783138,5137
2023-05-22,179.77719124149348,157.81626386790592,161.85961892656067,139.4763809352793,7527
2023-05-23,180.92532506299955,157.77916174577294,162.04260419211107,138.71458992189878,1948
2023-05-24,181.0548166544607,159.65934342761383,163.74973675481843,138.277900125353,5647
2023-05-25,180.86661633600283,160.92846720865973,162.70808442257731,137.55253048333884,1014
2023-05-26,183.0473589096645,159.9442022065668,162.7057503844736,135.35167380130258,8331
2023-05-27,182.70874101701838,158.09445331660788,162.35859829801112,136.12218763702117,5252
2023-05-28,182.3878436178237,157.84319624326363,159.2767400140891,137.00847685153255,4687
2023-05-29,182.6123557943163,157.44881157958716,160.43678709961844,137.24489872454748,5554
2023-05-30,184.6705865124003,154.2756680848865,160.49875001883416,135.23876608313464,3743
2023-05-31,185.297985171939,156.36241047702296,160.13980651658795,134.70003046217917,5977
2023-06-01,186.37106990333385,158.23593661450104,161.22424777395577,135.4660381081353,6788
2023-06-02,186.3004347542208,159.06880810075515,163.7421591633568,135.35386270671194,7464
2023-06-03,186.97327448014417,157.56124591409358,164.74030196404988,134.6990155188587,4238
2023-06-04,187.73781001988598,156.5261609385327,164.0110272785719,135.1245435553031,9023
2023-06-05,186.94596053282757,155.71710952862992,164.66952416145836,134.25780835585272,1084
2023-06-06,184.99228326582764,153.3805150877409,164.43574438641136,133.85366036964865,8317
2023-06-07,183.35903612396115,152.41881367503868,163.31827652549768,133.3191603686676,5388
2023-06-08,185.10879731802376,150.31784874538445,163.7107851757289,132.07662621325082,8672
2023-06-09,185.0188002038528,147.3747130034049,162.1149893624616,132.62740037623482,5296
2023-06-10,186.22007752506562,145.75177904098902,162.78066156541232,132.20013379095818,6785
2023-06-11,184.9761155954044,147.54466495056593,161.50321139418358,130.8691307134271,2822
2023-06-12,186.5729230270284,145.6998898311559,160.0130240020458,130.28296461985602,7592
2023-06-13,187.40127927953372,145.54848832660525,161.45817813695686,128.92379067424136,9259
2023-06-14,185.81475416878143,144.9627991102073,162.41110147502775,127.77692473508215,5501
2023-06-15,184.27393479911805,143.09406530732008,163.07332502408804,126.17530507340466,8602
2023-06-16,186.61609571580715,142.74523671014603,163.63033585633477,126.50526681157045,5435
2023-06-17,190.878884997059,144.02284842516988,163.59521759887082,127.14264819236091,2265
2023-06-18,190.56791063147372,143.96807103088466,163.69476026143946,124.86893392223246,2201
2023-06-19,191.7120124812702,145.2291582976456,163.2944219780376,127.01114664499539,6008
2023-06-20,192.31765880023647,144.90875755449517,163.20260116675587,127.42671989076432,6296
2023-06-21,189.89112468277816,142.42765375185135,161.15215358874372,125.49000235794838,1350
2023-06-22,187.75770822724925,141.19441758408686,160.7824594345976,125.01019710728504,3096
2023-06-23,187.59747511308484,142.10394003173607,162.2408104929685,125.2560385128321,7586
2023-06-24,188.23996609075152,143.65629716074733,161.52492078543972,125.80718457557337,8923
2023-06-25,188.10276121877828,145.92648803974714,161.44413987868288,126.31971091424585,7595
2023-06-26,190.2041153407172,145.2729007386717,163.14815116125695,125.23194416672675,8278
2023-06-27,189.6221310688848,144.70822412913105,162.85544948087835,123.62166743300365,2672
2023-06-28,188.93855110541153,144.93769021607952,163.85115259536437,124.32344570937829,6957
2023-06-29,189.26808103395587,147.6162035723486,167.34228436595546,125.28803846544501,4647
2023-06-30,189.2542146023832,147.24593590349363,168.71730467115393,125.06344003738128,3551
2023-07-01,187.47387356340386,145.79719977340494,167.10782332037112,122.96676238468403,7820
2023-07-02,186.65441457858404,146.46933116758535,168.59889958626817,124.44633173829936,1481
2023-07-03,186.9253702777175,145.84963970071647,169.72780158415387,124.59494136032284,7881
2023-07-04,185.55928071213418,144.97553433110613,171.9012155583315,122.51826890581619,8750
2023-07-05,185.60244174354358,142.94005794429663,170.2970327000468,122.00855217564217,7850
2023-07-06,183.9497891995993,144.11059867747,168.6485584761368,122.34905227108209,3728
2023-07-07,186.12619306291433,145.55457800673244,168.12409729997447,121.83384219794303,8197
2023-07-08,183.44363264151556,145.74117279838802,170.82607591744033,121.56908548582308,4757
2023-07-09,184.40399763166684,145.3900224701572,172.3600396453859,120.86145991565907,3844
2023-07-10,183.18484774674815,143.15324329888148,174.4213086941466,119.63894919556661,7552
2023-07-11,184.7092691549258,144.09238745361844,175.62722294780448,121.03982573032289,5188
2023-07-12,186.80870993056803,144.75421018659014,175.16528357260296,119.72091389678174,8749
2023-07-13,186.68586717065708,144.8176344805147,177.89387961155995,119.37240146018085,6251
2023-07-14,186.9167040471971,143.46049266392828,178.71007041169491,119.09121930547958,8608
2023-07-15,186.42043890918626,141.91734217388085,174.4990095681086,120.18137656196906,3233
2023-07-16,185.9072346133149,140.61705559627885,172.89982816335407,121.10066642513011,6343
2023-07-17,183.5621068636021,139.25121969873172,172.76721507053216,119.68534202403218,2426
2023-07-18,187.37323655242352,139.20419242591723,168.34506537711607,118.88405375256312,8382
2023-07-19,183.36713128060407,139.00375906226108,169.85894454468811,119.98103351181507,3747
