date,open,high,low,close,volume
2023-04-13,2074.7212069320067,1733.439579585136,2145.311025673806,1980.4205831636314,3743
2023-04-14,2047.51970892862,1736.8715533293705,2137.5008941635147,1987.8075211446494,2082
2023-04-15,2059.0685783253994,1710.7718544099546,2120.438499590855,1980.0041581701742,3656
2023-04-16,2078.2931271795496,1736.0132285424515,2190.2910429783715,1993.4534244668562,4245
2023-04-17,2108.407614741453,1727.7214688750182,2208.7487728257074,1951.3577351964318,3665
2023-04-18,2080.57279062587,1718.3384152668266,2217.3178945995583,1919.453606327764,2374
2023-04-19,2119.9447291270603,1741.6125268402031,2196.7601663191917,1924.1150169206871,7305
2023-04-20,2086.0698759608845,1729.4942961430875,2167.7907046289415,1902.240516774566,3047
2023-04-21,2131.0413390445333,1736.0373285761164,2146.184006832088,1893.54770738951,9823
2023-04-22,2125.8891145981397,1735.7979615880336,2155.7128088588465,1905.25800043269,9346
2023-04-23,2106.9897611343217,1738.2258049205254,2097.95990189107,1897.8707174601134,4676
2023-04-24,2117.9063162583066,1727.075222161109,2137.2198563379147,1884.2709607432598,6934
2023-04-25,2114.845636926348,1718.4405556779982,2147.1949066213224,1902.0758650438324,4155
2023-04-26,2130.790221038536,1711.2923535656378,2132.2779809358626,1918.540870373744,7893
2023-04-27,2133.4050351445653,1690.5106995359731,2120.4496865229407,1924.83635165157,8734
2023-04-28,2116.3871941554253,1706.0078951033843,2133.5551586916345,1951.1862606230488,2143
2023-04-29,2125.752846890619,1707.3563532802425,2129.5439936749362,1925.647937020094,2422
2023-04-30,2111.46448612754,1694.0376312245414,2119.703148311078,1928.928019191415,5987
2023-05-01,2107.342998606689,1694.3586588414425,2126.0659166900778,1959.186755511616,5672
2023-05-02,2142.658059374744,1688.162685843115,2093.303926515171,1941.0999859348933,4122
2023-05-03,2139.7120037952263,1717.6984410953337,2114.051951438777,1939.055266719821,4189
2023-05-04,2142.6223687478655,1700.1302550280943,2089.8501254992,1897.9493159743079,3888
2023-05-05,2172.3298298945333,1677.6045460659464,2108.607018512456,1864.0084101178415,6504
2023-05-06,2179.890446226662,1675.430847965199,2075.111067928754,1882.4203241335797,6782
2023-05-07,2196.9821416396767,1655.7498187009548,2113.458017902032,1887.5281961915146,5210
2023-05-08,2209.052612192485,1620.3778556857621,2112.885823826876,1862.1582330417907,9279
2023-05-09,2200.298925888913,1619.3124869861915,2123.296346151093,1859.8692542441108,3324
2023-05-10,2190.3731397044808,1647.906442996799,2110.7691725042405,1862.578545022953,5318
2023-05-11,2173.4976688584266,1664.2478275075148,2050.980138219506,1812.2749529647288,2689
2023-05-12,2187.9638182899616,1696.5625607242018,2031.0947972026158,1799.8697318155864,9972
2023-05-13,2103.9797458118874,1667.6951657476818,2001.8273914952217,1820.7470264063395,8108
2023-05-14,2135.5161557538645,1645.8118714863172,1994.891730802191,1786.4368167946297,7862
2023-05-15,2148.931972110919,1653.5104059835119,1977.874383871913,1813.5463790012448,9706
2023-05-16,2145.986152118435,1650.3939708502269,1984.595115431881,1791.4674245277463,7187
2023-05-17,2110.654853363232,1633.1040371031777,2019.7232181128297,1780.835583751453,3257
2023-05-18,2120.038486255216,1629.8642586272692,2005.9106425425887,1787.9934215256221,5899
2023-05-19,2103.0031661047697,1645.549193674776,1996.4862636045254,1758.1152694488717,5175
2023-05-20,2126.106339638922,1646.3771258510938,2036.6882006455282,1759.7694835111902,6558
2023-05-21,2110.6694804440735,1646.7471714477151,1985.0094986483082,1734.5606242138754,8129
2023-05-22,2100.48778456165,1640.5286307034798,2007.1022579949888,1710.3736934758385,2943
2023-05-23,2051.978593697804,1638.0017097798536,2028.16452725945,1732.234924679228,1096
2023-05-24,2078.4372547545695,1616.041846804227,2014.725243482036,1704.5551748117934,8129
2023-05-25,2116.2522684520595,1631.0280324508321,2044.9044218963156,1704.3915557321568,5004
2023-05-26,2121.7208289700907,1625.0410975942693,2055.2536391011663,1710.4742585397792,7806
2023-05-27,2163.670321467484,1631.0301193049181,2083.165663371776,1686.0196565198885,6438
2023-05-28,2144.833152344995,1633.598599783146,2104.251014676305,1691.1362990303958,5510
2023-05-29,2156.0406482079375,1643.33459018081,2130.844931696397,1708.9599626949685,1560
2023-05-30,2143.636529281211,1669.6752702871552,2113.7264948734187,1693.5950252364937,3132
2023-05-31,2153.148356606504,1677.4481183583532,2149.3776714989126,1686.3985592471647,9341
2023-06-01,2129.8554787806816,1682.7929996712128,2108.351006718878,1688.1507637808709,7579
2023-06-02,2165.8055071033873,1674.3554586877858,2114.1481275392653,1681.8955267677231,6136
2023-06-03,2157.997653885273,1704.1927676724154,2086.7237918991473,1701.805426773154,3388
2023-06-04,2140.6866120404743,1701.1977071751169,2093.161140478344,1692.5302463629723,2061
2023-06-05,2132.217734090994,1688.7682694750877,2081.0078826251743,1687.7588983719922,2089
2023-06-06,2156.6816552158994,1670.8787585405018,2065.1057877969893,1698.3699905426088,7391
2023-06-07,2166.265178811396,1676.2969153613956,2087.563838574343,1676.0316547229118,9595
2023-06-08,2138.695444257997,1690.398014248123,2064.610370293146,1680.4206484417855,7963
2023-06-09,2144.3795003089685,1704.623405293998,2057.9488831631693,1665.441674938186,4899
2023-06-10,2127.995354053454,1696.6939119933227,2029.3390366836973,1664.233539625241,1546
2023-06-11,2077.44358996107,1719.0634307848516,2068.864055189252,1681.0774559557153,6909
2023-06-12,2080.078056355437,1689.0342656658067,2074.2189619679507,1674.4186686246087,6395
2023-06-13,2040.084845871352,1702.4793788282182,2125.724686426665,1645.55649924298,7548
2023-06-14,2020.9085102866009,1724.7088188377056,2123.381682662431,1628.24914793932,5661
2023-06-15,2001.1539390928385,1731.8284989171002,2135.87228163079,1606.1537769164197,9857
2023-06-16,1975.362284278591,1756.7932905338635,2155.8141318123044,1600.5243452218974,3578
2023-06-17,1958.2995246030748,1751.0176480458965,2147.6575892377896,1617.7160932467248,6244
2023-06-18,1956.6383266216862,1758.8268113219565,2124.7908152513423,1604.8844434751898,6979
2023-06-19,1946.6112716490604,1748.4062709535094,2101.878609697884,1617.940350389978,8467
2023-06-20,1897.0057774923437,1758.5660479148837,2078.8075036497444,1613.7314456063332,4726
2023-06-21,1918.65373936129,1761.3465477756988,2061.459543236927,1631.7909888707782,4110
2023-06-22,1910.8428488422317,1767.2305406810383,2081.477909741661,1632.2589121207986,6831
2023-06-23,1918.5156875310452,1756.297618055587,2100.8463136254813,1630.6975548857922,5231
2023-06-24,1899.097481819002,1762.2930445315892,2117.692857689057,1610.515170373429,7709
2023-06-25,1888.9118381186943,1750.2540955256532,2086.8823594349187,1624.2779179428794,1788
2023-06-26,1892.785825605949,1730.702499163441,2088.339470326622,1624.8958941777914,3441
2023-06-27,1895.4770252803596,1720.769666626079,2088.732540094315,1629.6726671950835,2850
2023-06-28,1915.4702298001032,1760.5869312710647,2079.2628743837727,1639.4618366823224,2480
2023-06-29,1892.5261018125166,1740.3422956495149,2100.0709101829084,1639.448435804166,3856
2023-06-30,1894.2262274240088,1709.0097328783086,2092.617283027633,1656.8378795440533,3336
2023-07-01,1889.0546688606114,1705.7607117471118,2113.581670919262,1632.614203252177,8992
2023-07-02,1882.9990990111576,1714.2468676460624,2136.433293870508,1658.797989960917,8527
2023-07-03,1908.2768373620825,1697.843371448618,2171.2795516908336,1669.6425443417534,6102
2023-07-04,1885.8980168761598,1704.2715855186061,2168.5386995220388,1697.6745610650726,4917
2023-07-05,1878.34085885717,1701.3878270612468,2191.078679846662,1682.2491650936206,7331
2023-07-06,1899.62811494079,1669.8412284087794,2185.550831626685,1714.88120745446,5774
2023-07-07,1897.1289067318999,1657.8484293115075,2165.0084869075845,1705.4202464277855,6178
2023-07-08,1898.2088369617898,1647.6033585878808,2180.3166547066003,1704.042346141793,5516
2023-07-09,1909.1398785969495,1642.852596179746,2197.8955376322315,1692.0923376059714,7050
2023-07-10,1924.0961846073126,1609.4864852055282,2204.5564090669404,1673.1597272001807,8699
2023-07-11,1903.8186962667069,1576.2869592946877,2249.9568887013247,1663.2005103217593,5714
2023-07-12,1934.0100889881467,1563.6426879133937,2278.432160383606,1659.7151991214228,1396
2023-07-13,1954.0939776498005,1582.1722415885556,2308.046362495624,1634.6047977420594,8475
2023-07-14,1952.604217690205,1589.693568866603,2312.4546039290235,1629.0819475697988,9139
2023-07-15,1927.6118607327774,1589.289519833779,2295.3384118900963,1637.4326100020785,3565
2023-07-16,1919.228728548463,1602.109171002817,2291.8335942022554,1657.446371275985,5956
2023-07-17,1909.9212276577077,1603.5342712035922,2286.423513879434,1649.5311907526648,5117
2023-07-18,1896.8564720094148,1601.9732853405553,2222.640221691211,1643.3292653612173,4528
2023-07-19,1909.3485493848782,1595.576448226882,2262.68393272686,1641.0706254779486,4425
