date,open,high,low,close,volume
2023-03-08,35543.961075223546,31412.200417058164,27622.69406515851,26982.567580163166,5524
2023-03-09,35569.50078067086,31371.78215336364,27501.034611447132,27103.218656700057,3044
2023-03-10,36131.69731812951,31718.3656065684,27039.532429770505,27450.133234127,1704
2023-03-11,36702.33305798586,31613.6521108781,26893.61845775912,27513.529120611445,2413
2023-03-12,36020.823540684076,31690.04617267831,26982.261069224085,27433.169508669605,7959
2023-03-13,35985.80958622938,31110.087406201903,27122.133031042635,27613.392406511623,9063
2023-03-14,35984.08323229304,31284.214830249224,26779.394722273482,27905.39061443188,2750
2023-03-15,36067.551161370655,30496.476534310445,26966.54392866104,27607.24707563235,4449
2023-03-16,36123.40326310288,30565.5212808579,27112.595039026433,27198.057519310387,6509
2023-03-17,35934.78873387006,30866.254190691812,26899.73341263481,26764.704938926152,1358
2023-03-18,36664.49422531021,31027.057477201077,26690.360486453075,26810.65383252528,1924
2023-03-19,36256.59927466447,31196.825596241455,26896.071760971943,26756.25630418637,8281
2023-03-20,35805.53114984684,31762.81722707288,26965.130810390063,26558.989739021912,1960
2023-03-21,35908.897639175426,32029.494944063463,26527.50230762956,26769.21652780708,4240
2023-03-22,36281.4182212933,31809.501572111014,26401.909768456546,26672.917517071186,3164
2023-03-23,35654.738842290855,31522.124221951643,26300.015765350956,26674.941241447686,1694
2023-03-24,35880.15843469715,31742.674512007234,26077.60408485866,26761.018380064554,2008
2023-03-25,36127.04753228267,31498.138947303356,26117.163037111604,26399.143891363718,6354
2023-03-26,36919.15791798593,31411.290701758226,25877.002768892547,26873.402445204854,7941
2023-03-27,38293.38607528325,31307.895472119966,25735.136276276357,26982.948813136732,2830
2023-03-28,38182.11578536106,31658.132275357617,25853.80867074606,26807.53384148371,8857
2023-03-29,37980.41478896903,32202.23043606131,25805.457296852754,26519.915130691894,3199
2023-03-30,38400.89252743795,32586.249192711093,25621.662957394194,26590.048503872145,6934
2023-03-31,37925.3418876563,32776.96371997068,25909.805435330803,26695.48848868521,2911
2023-04-01,38007.44045512988,32430.511619706296,26152.189503633177,26330.459942282323,8199
2023-04-02,37514.00633652554,32889.89140912821,26413.585954820584,26708.018582780165,7867
2023-04-03,38631.1500414198,33042.73960906311,25810.20011730286,26896.477546777733,8295
2023-04-04,38927.57393853933,33185.79048288465,25883.480361024864,26732.931277731666,3935
2023-04-05,39046.23494476977,33154.8920372341,25991.712591073174,26671.174818969364,9195
2023-04-06,37992.12055313972,33034.56629215184,25707.450707873435,26940.57484414581,7530
2023-04-07,37916.79533905325,32850.52191678877,26323.707904164123,26982.538216784127,8111
2023-04-08,37585.04810499798,33067.094255270364,26251.2061231253,26836.669033556424,6741
2023-04-09,37561.476566684854,32742.17792044574,26101.048310107697,27041.810401381215,4815
2023-04-10,37824.265978792806,32629.527211021952,25662.9443071004,27148.926387494248,9002
2023-04-11,37773.48215930422,32108.094934621404,26026.593858082666,27169.64066224028,7866
2023-04-12,37655.01379922724,32583.226324366227,25954.135690817377,27632.945631702507,1169
2023-04-13,37780.70814399328,32927.2906568445,25738.325990734826,27353.46912315146,4396
2023-04-14,38163.31557352606,32851.22868926354,25722.924563167133,27477.538224748663,3323
2023-04-15,38339.774964458236,33138.957010244594,25419.7320856678,27475.25948740456,2286
2023-04-16,38366.80107520585,32400.796395535406,25333.067785722204,27684.231123128004,1552
2023-04-17,37821.96209844695,31946.262747350334,24893.567972622797,27727.99479862766,5684
2023-04-18,37763.96724850988,31828.03199729366,24386.715548581677,27430.794915668797,4464
2023-04-19,37060.25301101625,31962.173386590777,24478.347315258703,27142.135562111045,7248
2023-04-20,37048.93349883379,31688.261652415917,24366.368485883828,27353.791343686236,4601
2023-04-21,36937.8777894098,32052.973052771817,24693.378901758693,27466.68030558078,9356
2023-04-22,36633.077594528055,32242.668897535325,24996.106565338232,27519.490575759806,6374
2023-04-23,37023.4147925178,32860.73470540287,24989.833193529397,27297.547258671944,1596
2023-04-24,37263.06025865583,33109.859808630485,25732.429511143117,27518.053866716607,1348
2023-04-25,37283.16498043373,33153.752935042845,25859.865032549274,27492.82082440798,3516
2023-04-26,37810.4769046777,33795.669645027156,26172.431568656048,27658.25351526251,6982
2023-04-27,37904.58634099035,33182.83428382424,26036.08865000145,27447.24550778356,4296
2023-04-28,37974.903556871934,33009.295141021765,25857.436554253887,26749.70400768165,2567
2023-04-29,38276.61460431659,33007.631136555785,25915.84030642935,26861.55128627342,8496
2023-04-30,38140.71053778826,33060.77514345727,25951.327623146364,27029.084756180342,2377
2023-05-01,37804.275922766064,33264.89142243649,26137.002956194076,26616.233418379954,1096
2023-05-02,37107.73415862215,33591.66538799101,25748.474685644673,26442.693351623537,1938
2023-05-03,37959.38317396406,33825.43003496179,25693.219374049975,26239.158839449665,8847
2023-05-04,38584.25783748311,33747.19992198106,25640.892286918395,26094.172401350672,5228
2023-05-05,38825.14788420236,34226.985957258694,25574.7970288362,25895.217940316463,1633
2023-05-06,38542.370017454436,34709.71369610147,25111.321536206742,25947.908691366967,8571
2023-05-07,38643.68607838473,34404.86439697721,24872.213717121598,26154.166630462725,9278
2023-05-08,38763.05252784327,34974.7317666086,24807.03170445892,26194.12772011635,9340
2023-05-09,38902.27936298802,35249.91240764129,24977.183814266482,26104.735996294377,6179
2023-05-10,38660.74220319903,35213.17493239158,25250.25939852496,25979.661277240473,6747
2023-05-11,38830.51790331727,34981.827613072266,25281.766800679903,26175.093639063896,2637
2023-05-12,39096.42228149099,35505.35355891465,25524.03075689191,26188.22596647468,4217
2023-05-13,39280.02052603235,34975.31823023806,25652.33039976576,26281.057966826225,3216
2023-05-14,38667.05051531021,34246.228351772006,25267.399412466784,26138.162644485124,8612
2023-05-15,38525.34804610905,34189.84608974181,25351.69670617391,26230.70550873577,8215
2023-05-16,38741.85319307865,34347.26272634386,25157.231776356708,25730.70111413772,3329
2023-05-17,38966.06236812943,34459.547816768485,24963.263136349622,25453.150954321984,9869
2023-05-18,39599.0874654622,34505.15583773081,24827.455619761004,25015.658732872478,9821
2023-05-19,39973.214747428276,34517.51336246302,25282.43780089193,24803.684757991075,7659
2023-05-20,39956.53302043452,34506.18104833824,25309.322610889845,24781.540128122077,2846
2023-05-21,39674.01564689945,34766.6871353318,25443.871925073552,24472.828096094137,9486
2023-05-22,39756.58438385388,34718.63647663728,25070.987592119138,24906.34191857714,7690
2023-05-23,39719.60746148679,34874.80762131466,25320.06848041877,25547.924336994547,8578
2023-05-24,39160.75399250229,35227.06662723085,25761.00570823629,25378.85020135457,4328
2023-05-25,39331.78165125759,35501.9793022354,26032.63861937883,25091.93163174683,1036
2023-05-26,39597.079579299774,35557.36099696543,26242.78625095278,24633.041966725108,1267
2023-05-27,39318.44654153121,35629.91850640398,26439.59078726427,24388.57447869313,4834
2023-05-28,39909.72946853359,35082.444254761256,26463.092013890593,24213.38439364965,7308
2023-05-29,39609.67725919528,35108.35307777799,26325.596947399146,24028.039178597268,5830
2023-05-30,39300.30873514728,35493.72521697152,26548.022812420215,24062.499492378505,6816
2023-05-31,39313.247452947406,35335.011031779395,27173.286803903873,23835.36224225177,9446
2023-06-01,39440.9411725764,35083.300585668025,27156.010466569787,23862.105752897318,8924
2023-06-02,39661.618222209865,35959.95418334628,26993.71244802138,23981.919554764583,3386
2023-06-03,39653.39645259642,35087.82478510091,27097.655909145557,24116.581627306383,5806
2023-06-04,39743.14991366046,35311.4787786316,26999.2783823859,24333.30222926613,3263
2023-06-05,39995.2559213729,34731.30289028801,27387.124997063012,24748.96988903989,3513
2023-06-06,40687.373588474766,34390.91637763436,27671.22485729592,24686.36441516519,6423
2023-06-07,41281.83523200935,34420.893389041616,27339.00587473134,24994.476976226913,5871
2023-06-08,40635.740434583226,34547.90041098674,27470.447266786792,25092.070655684074,8968
2023-06-09,40855.05175494539,34795.743058575,27025.135678111375,25758.979681766865,7449
2023-06-10,41068.567186280845,34891.18345282692,27166.168775279453,26127.633232085165,6992
2023-06-11,40991.97198499837,34990.11797599703,27222.122762211176,26244.83056525415,3689
2023-06-12,40826.79871297369,35319.44872442461,26980.861356192265,26169.851119078423,5174
2023-06-13,40747.961029258826,35787.22829382233,27007.17348063966,26094.62179284814,2345
2023-06-14,40731.62179713722,35852.07935335051,27108.150887113803,26206.371803085676,9634
2023-06-15,40673.13399461985,35952.62401790439,26993.653900870424,26197.645328873128,1409
2023-06-16,40754.73221903799,35624.65710466288,27130.903572040814,25786.308670579354,7713
2023-06-17,40333.46439372619,35530.718623273446,27256.24074178029,25859.855612471405,3579
2023-06-18,40374.9028326195,34736.420661422504,27795.497995628146,25383.50233092538,9072
2023-06-19,40284.90645973135,34719.86085735279,27525.54370260285,24785.282196537533,2846
2023-06-20,40267.468609179414,34762.55138135947,27550.140661866153,24648.490264150743,2239
2023-06-21,39873.841138125434,34147.18843384829,27165.260077474257,24669.32993870405,4047
2023-06-22,39422.715482458734,34343.123562745175,27167.524423118946,24915.94932343646,1733
2023-06-23,39403.847552881,34605.49997945637,27126.388557540366,24709.012244134676,4511
2023-06-24,39467.17491131587,34444.472794402565,26888.803223042192,24720.791146424075,3821
2023-06-25,39424.536584057816,35188.22953923481,27237.389519359906,24774.440599816066,5350
2023-06-26,39487.069764133514,35149.553990309956,27066.802537561965,25295.56654907935,6338
2023-06-27,39753.66955358008,34388.4824071501,27211.25782156727,25101.41890047192,8036
2023-06-28,40303.27539147192,34721.54198145652,27006.142099844397,24618.959933870574,9153
2023-06-29,40590.89437377852,34673.299624855244,27296.86133494046,24668.13154708562,6986
2023-06-30,40271.40232241277,35141.37837739569,27061.59377654377,24924.98939073547,9334
2023-07-01,39921.24858490367,34651.92339275561,27339.842521861567,25075.114147173525,4172
2023-07-02,40443.01542549089,34750.7680088057,27511.598794250665,24996.831485023096,8698
2023-07-03,40726.87010689076,34381.30378530176,27519.968575494895,25248.945536350067,8309
2023-07-04,40777.84981272402,34729.07034517742,27992.340363524363,25343.362371575575,9815
2023-07-05,40344.70002628056,35126.530581583866,27868.747294948374,25398.285202080126,7654
2023-07-06,40028.33206558908,35679.08033320045,27650.903204238366,25397.30887401574,3214
2023-07-07,40717.61552471612,35840.41126613357,27901.569087126372,25343.644807173718,6734
2023-07-08,40579.0929902624,36169.08069618167,27655.723030670182,25166.920182882197,4230
2023-07-09,40605.4283827613,36361.34239242552,27688.520401922495,25196.606610680283,8722
2023-07-10,40654.26906108069,36146.68425634998,27925.470508311984,25552.555384023413,4680
2023-07-11,40664.22721828606,36442.81438708824,28178.155478444525,25524.247297369693,9034
2023-07-12,40748.25035694062,36383.80115995218,28439.04905557981,25129.85984129102,5932
2023-07-13,40010.96868990588,35963.148804882585,28203.787846184412,25395.994055543957,1161
2023-07-14,40087.407706883765,35740.046497262294,27909.5787139276,25542.383793353056,6706
2023-07-15,40392.64633971301,35974.65351519261,28302.276610887227,25391.103863115834,8387
2023-07-16,40405.91274332281,35975.15047520893,28043.34997026938,25663.40370121683,9790
2023-07-17,41137.21759738258,36186.44934600286,28499.0342277144,25769.254373468037,4799
2023-07-18,41144.69767470566,36749.87726846265,28147.25986784638,25360.75833301235,5668
2023-07-19,41138.80357488925,36279.2937226327,28162.216959413796,24927.48100937379,4396
